Date Start,Date End,Open,High,Low,Close,Volume,Market Cap
"Nov 26, 2021","Nov 27, 2021","$ 4,524.33","$ 4,544.87","$ 3,946.25","$ 4,048.13",$ 49.45B,$ 498.98B
"Nov 25, 2021","Nov 26, 2021","$ 4,276.92","$ 4,550.48","$ 4,263.42","$ 4,525.31",$ 35.42B,$ 521.72B
"Nov 24, 2021","Nov 25, 2021","$ 4,345.40","$ 4,373.99","$ 4,187.00","$ 4,267.19",$ 32.14B,$ 505.99B
"Nov 23, 2021","Nov 24, 2021","$ 4,098.83","$ 4,387.33","$ 4,077.56","$ 4,355.12",$ 33.30B,$ 500.45B
"Nov 22, 2021","Nov 23, 2021","$ 4,280.03","$ 4,300.15","$ 4,050.19","$ 4,105.10",$ 25.89B,$ 496.11B
"Nov 21, 2021","Nov 22, 2021","$ 4,417.18","$ 4,418.95","$ 4,284.64","$ 4,284.64",$ 20.66B,$ 516.63B
"Nov 20, 2021","Nov 21, 2021","$ 4,300.91","$ 4,436.53","$ 4,227.78","$ 4,422.13",$ 23.25B,$ 511.81B
"Nov 19, 2021","Nov 20, 2021","$ 4,006.80","$ 4,307.12","$ 3,998.34","$ 4,294.15",$ 34.32B,$ 493.35B
"Nov 18, 2021","Nov 19, 2021","$ 4,291.58","$ 4,343.12","$ 3,973.62","$ 3,995.39",$ 28.55B,$ 494.86B
"Nov 17, 2021","Nov 18, 2021","$ 4,222.07","$ 4,292.05","$ 4,106.56","$ 4,292.05",$ 34.83B,$ 498.08B
"Nov 16, 2021","Nov 17, 2021","$ 4,571.87","$ 4,571.87","$ 4,155.13","$ 4,230.18",$ 38.23B,$ 510.42B
"Nov 15, 2021","Nov 16, 2021","$ 4,634.11","$ 4,770.28","$ 4,555.68","$ 4,575.84",$ 22.29B,$ 552.90B
"Nov 14, 2021","Nov 15, 2021","$ 4,655.09","$ 4,694.54","$ 4,528.20","$ 4,630.76",$ 17.83B,$ 545.53B
"Nov 13, 2021","Nov 14, 2021","$ 4,677.05","$ 4,704.32","$ 4,597.25","$ 4,658.16",$ 23.89B,$ 550.28B
"Nov 12, 2021","Nov 13, 2021","$ 4,727.83","$ 4,808.22","$ 4,529.32","$ 4,677.71",$ 26.26B,$ 553.46B
"Nov 11, 2021","Nov 12, 2021","$ 4,642.05","$ 4,778.07","$ 4,593.54","$ 4,727.23",$ 35.29B,$ 556.37B
"Nov 10, 2021","Nov 11, 2021","$ 4,739.45","$ 4,867.17","$ 4,548.19","$ 4,637.65",$ 26.26B,$ 560.69B
"Nov 09, 2021","Nov 10, 2021","$ 4,817.78","$ 4,834.00","$ 4,727.74","$ 4,736.73",$ 26.27B,$ 566.93B
"Nov 08, 2021","Nov 09, 2021","$ 4,623.57","$ 4,822.47","$ 4,623.57","$ 4,819.16",$ 24.10B,$ 561.27B
"Nov 07, 2021","Nov 08, 2021","$ 4,521.47","$ 4,638.96","$ 4,514.49","$ 4,619.17",$ 20.51B,$ 542.34B
"Nov 06, 2021","Nov 07, 2021","$ 4,485.26","$ 4,527.73","$ 4,349.27","$ 4,515.41",$ 20.58B,$ 527.84B
"Nov 05, 2021","Nov 06, 2021","$ 4,537.56","$ 4,564.37","$ 4,460.01","$ 4,488.13",$ 24.26B,$ 533.05B
"Nov 04, 2021","Nov 05, 2021","$ 4,603.65","$ 4,603.65","$ 4,433.69","$ 4,535.32",$ 28.08B,$ 535.41B
"Nov 03, 2021","Nov 04, 2021","$ 4,585.91","$ 4,653.13","$ 4,475.25","$ 4,605.62",$ 29.63B,$ 541.08B
"Nov 02, 2021","Nov 03, 2021","$ 4,330.60","$ 4,598.08","$ 4,300.05","$ 4,592.98",$ 25.03B,$ 523.94B
"Nov 01, 2021","Nov 02, 2021","$ 4,295.13","$ 4,375.00","$ 4,178.05","$ 4,337.68",$ 25.02B,$ 509.35B
"Oct 31, 2021","Nov 01, 2021","$ 4,327.84","$ 4,395.13","$ 4,195.50","$ 4,297.53",$ 23.14B,$ 507.01B
"Oct 30, 2021","Oct 31, 2021","$ 4,414.74","$ 4,418.94","$ 4,269.35","$ 4,315.82",$ 24.12B,$ 511.92B
"Oct 29, 2021","Oct 30, 2021","$ 4,287.94","$ 4,453.41","$ 4,281.64","$ 4,411.12",$ 36.12B,$ 516.03B
"Oct 28, 2021","Oct 29, 2021","$ 3,945.35","$ 4,290.08","$ 3,932.08","$ 4,277.88",$ 33.91B,$ 487.79B
"Oct 27, 2021","Oct 28, 2021","$ 4,137.84","$ 4,298.63","$ 3,951.97","$ 3,953.52",$ 35.50B,$ 481.43B
"Oct 26, 2021","Oct 27, 2021","$ 4,221.85","$ 4,285.80","$ 4,129.01","$ 4,144.23",$ 21.40B,$ 497.21B
"Oct 25, 2021","Oct 26, 2021","$ 4,088.79","$ 4,232.15","$ 4,077.54","$ 4,216.98",$ 22.75B,$ 491.25B
"Oct 24, 2021","Oct 25, 2021","$ 4,167.67","$ 4,180.62","$ 3,978.22","$ 4,084.27",$ 21.42B,$ 481.68B
"Oct 23, 2021","Oct 24, 2021","$ 3,981.14","$ 4,164.09","$ 3,958.83","$ 4,161.50",$ 24.61B,$ 478.33B
"Oct 22, 2021","Oct 23, 2021","$ 4,067.37","$ 4,165.48","$ 3,927.84","$ 3,980.62",$ 35.88B,$ 480.64B
"Oct 21, 2021","Oct 22, 2021","$ 4,158.80","$ 4,360.05","$ 4,048.80","$ 4,075.56",$ 41.95B,$ 491.66B
"Oct 20, 2021","Oct 21, 2021","$ 3,884.14","$ 4,164.84","$ 3,840.60","$ 4,164.84",$ 25.56B,$ 468.02B
"Oct 19, 2021","Oct 20, 2021","$ 3,756.93","$ 3,886.65","$ 3,752.10","$ 3,882.94",$ 23.23B,$ 449.96B
"Oct 18, 2021","Oct 19, 2021","$ 3,856.23","$ 3,892.96","$ 3,716.53","$ 3,754.37",$ 25.05B,$ 448.83B
"Oct 17, 2021","Oct 18, 2021","$ 3,836.38","$ 3,911.72","$ 3,703.55","$ 3,856.78",$ 20.90B,$ 453.49B
"Oct 16, 2021","Oct 17, 2021","$ 3,874.77","$ 3,966.75","$ 3,814.45","$ 3,842.72",$ 25.33B,$ 457.58B
"Oct 15, 2021","Oct 16, 2021","$ 3,791.99","$ 3,897.73","$ 3,748.69","$ 3,874.39",$ 27.76B,$ 450.72B
"Oct 14, 2021","Oct 15, 2021","$ 3,608.92","$ 3,817.96","$ 3,600.57","$ 3,794.05",$ 24.67B,$ 437.95B
"Oct 13, 2021","Oct 14, 2021","$ 3,499.20","$ 3,607.46","$ 3,430.70","$ 3,602.47",$ 22.31B,$ 413.46B
"Oct 12, 2021","Oct 13, 2021","$ 3,542.11","$ 3,543.07","$ 3,418.78","$ 3,494.82",$ 24.50B,$ 411.78B
"Oct 11, 2021","Oct 12, 2021","$ 3,429.68","$ 3,617.76","$ 3,407.57","$ 3,542.11",$ 26.11B,$ 418.00B
"Oct 10, 2021","Oct 11, 2021","$ 3,582.21","$ 3,604.31","$ 3,432.53","$ 3,433.77",$ 20.45B,$ 418.06B
"Oct 09, 2021","Oct 10, 2021","$ 3,567.80","$ 3,630.75","$ 3,553.39","$ 3,590.30",$ 20.01B,$ 423.72B
"Oct 08, 2021","Oct 09, 2021","$ 3,592.20","$ 3,668.24","$ 3,557.48","$ 3,564.07",$ 24.51B,$ 425.28B
"Oct 07, 2021","Oct 08, 2021","$ 3,585.05","$ 3,653.39","$ 3,496.61","$ 3,594.66",$ 30.54B,$ 421.74B
"Oct 06, 2021","Oct 07, 2021","$ 3,509.94","$ 3,624.17","$ 3,367.56","$ 3,590.82",$ 28.17B,$ 414.38B
"Oct 05, 2021","Oct 06, 2021","$ 3,395.03","$ 3,528.98","$ 3,382.05","$ 3,509.11",$ 25.53B,$ 405.01B
"Oct 04, 2021","Oct 05, 2021","$ 3,424.05","$ 3,438.25","$ 3,299.17","$ 3,396.32",$ 22.69B,$ 397.34B
"Oct 03, 2021","Oct 04, 2021","$ 3,397.25","$ 3,483.79","$ 3,369.51","$ 3,423.33",$ 23.65B,$ 402.66B
"Oct 02, 2021","Oct 03, 2021","$ 3,313.78","$ 3,463.55","$ 3,268.55","$ 3,393.12",$ 26.57B,$ 394.13B
"Oct 01, 2021","Oct 02, 2021","$ 3,007.80","$ 3,327.89","$ 2,988.69","$ 3,307.92",$ 27.03B,$ 373.05B
"Sep 30, 2021","Oct 01, 2021","$ 2,855.12","$ 3,045.13","$ 2,851.68","$ 3,009.44",$ 24.80B,$ 352.34B
"Sep 29, 2021","Sep 30, 2021","$ 2,811.99","$ 2,949.23","$ 2,796.37","$ 2,854.86",$ 23.84B,$ 339.29B
"Sep 28, 2021","Sep 29, 2021","$ 2,929.05","$ 2,973.73","$ 2,806.06","$ 2,811.54",$ 25.31B,$ 341.80B
"Sep 27, 2021","Sep 28, 2021","$ 3,066.15","$ 3,163.72","$ 2,948.71","$ 2,948.71",$ 28.45B,$ 361.64B
"Sep 26, 2021","Sep 27, 2021","$ 2,933.93","$ 3,166.96","$ 2,753.80","$ 3,067.59",$ 28.97B,$ 348.48B
"Sep 25, 2021","Sep 26, 2021","$ 2,936.40","$ 2,970.04","$ 2,830.87","$ 2,945.65",$ 33.41B,$ 343.78B
"Sep 24, 2021","Sep 25, 2021","$ 3,159.98","$ 3,159.98","$ 2,774.38","$ 2,930.00",$ 32.61B,$ 350.31B
"Sep 23, 2021","Sep 24, 2021","$ 3,079.18","$ 3,169.03","$ 3,046.78","$ 3,158.72",$ 30.67B,$ 366.57B
"Sep 22, 2021","Sep 23, 2021","$ 2,769.09","$ 3,091.20","$ 2,752.95","$ 3,076.64",$ 43.14B,$ 347.02B
"Sep 21, 2021","Sep 22, 2021","$ 2,972.71","$ 3,098.06","$ 2,718.19","$ 2,756.25",$ 42.04B,$ 349.33B
"Sep 20, 2021","Sep 21, 2021","$ 3,334.98","$ 3,338.57","$ 2,957.39","$ 2,982.08",$ 31.04B,$ 367.69B
"Sep 19, 2021","Sep 20, 2021","$ 3,442.28","$ 3,455.39","$ 3,300.88","$ 3,329.22",$ 19.22B,$ 398.60B
"Sep 18, 2021","Sep 19, 2021","$ 3,404.83","$ 3,539.76","$ 3,382.04","$ 3,435.52",$ 23.19B,$ 407.73B
"Sep 17, 2021","Sep 18, 2021","$ 3,577.12","$ 3,592.18","$ 3,367.46","$ 3,401.28",$ 26.07B,$ 410.17B
"Sep 16, 2021","Sep 17, 2021","$ 3,611.02","$ 3,666.86","$ 3,501.47","$ 3,577.84",$ 28.93B,$ 423.44B
"Sep 15, 2021","Sep 16, 2021","$ 3,430.06","$ 3,599.92","$ 3,376.00","$ 3,591.18",$ 23.60B,$ 407.01B
"Sep 14, 2021","Sep 15, 2021","$ 3,293.03","$ 3,429.00","$ 3,288.31","$ 3,422.59",$ 29.51B,$ 393.16B
"Sep 13, 2021","Sep 14, 2021","$ 3,417.90","$ 3,434.09","$ 3,151.26","$ 3,303.36",$ 28.64B,$ 383.91B
"Sep 12, 2021","Sep 13, 2021","$ 3,274.90","$ 3,466.86","$ 3,245.24","$ 3,416.45",$ 22.65B,$ 397.23B
"Sep 11, 2021","Sep 12, 2021","$ 3,217.00","$ 3,346.80","$ 3,217.00","$ 3,273.19",$ 29.24B,$ 386.70B
"Sep 10, 2021","Sep 11, 2021","$ 3,433.99","$ 3,514.51","$ 3,171.22","$ 3,218.46",$ 29.16B,$ 396.04B
"Sep 09, 2021","Sep 10, 2021","$ 3,502.66","$ 3,564.14","$ 3,415.96","$ 3,432.16",$ 37.25B,$ 410.88B
"Sep 08, 2021","Sep 09, 2021","$ 3,435.37","$ 3,561.26","$ 3,236.21","$ 3,490.79",$ 57.38B,$ 404.47B
"Sep 07, 2021","Sep 08, 2021","$ 3,937.50","$ 3,951.19","$ 3,179.84","$ 3,441.56",$ 37.66B,$ 433.99B
"Sep 06, 2021","Sep 07, 2021","$ 3,959.72","$ 3,973.42","$ 3,886.94","$ 3,940.47",$ 25.14B,$ 462.82B
"Sep 05, 2021","Sep 06, 2021","$ 3,892.89","$ 3,985.02","$ 3,846.05","$ 3,960.24",$ 25.30B,$ 460.02B
"Sep 04, 2021","Sep 05, 2021","$ 3,947.57","$ 3,970.79","$ 3,848.98","$ 3,899.63",$ 34.93B,$ 459.65B
"Sep 03, 2021","Sep 04, 2021","$ 3,795.39","$ 4,015.33","$ 3,732.20","$ 3,938.86",$ 38.35B,$ 457.00B
"Sep 02, 2021","Sep 03, 2021","$ 3,828.90","$ 3,834.01","$ 3,738.64","$ 3,797.89",$ 43.14B,$ 443.52B
"Sep 01, 2021","Sep 02, 2021","$ 3,439.52","$ 3,797.49","$ 3,394.04","$ 3,797.49",$ 46.30B,$ 419.82B
"Aug 31, 2021","Sep 01, 2021","$ 3,229.16","$ 3,454.71","$ 3,201.67","$ 3,441.69",$ 40.15B,$ 392.21B
"Aug 30, 2021","Aug 31, 2021","$ 3,230.89","$ 3,342.80","$ 3,156.24","$ 3,233.10",$ 23.94B,$ 378.17B
"Aug 29, 2021","Aug 30, 2021","$ 3,247.00","$ 3,285.59","$ 3,168.40","$ 3,236.18",$ 21.21B,$ 377.51B
"Aug 28, 2021","Aug 29, 2021","$ 3,273.99","$ 3,283.47","$ 3,225.97","$ 3,247.42",$ 23.69B,$ 381.06B
"Aug 27, 2021","Aug 28, 2021","$ 3,102.93","$ 3,282.46","$ 3,071.68","$ 3,268.25",$ 25.81B,$ 372.48B
"Aug 26, 2021","Aug 27, 2021","$ 3,231.98","$ 3,253.19","$ 3,069.54","$ 3,121.02",$ 28.22B,$ 367.78B
"Aug 25, 2021","Aug 26, 2021","$ 3,180.26","$ 3,249.84","$ 3,095.87","$ 3,231.55",$ 30.53B,$ 374.39B
"Aug 24, 2021","Aug 25, 2021","$ 3,326.25","$ 3,360.31","$ 3,167.65","$ 3,181.23",$ 29.95B,$ 384.32B
"Aug 23, 2021","Aug 24, 2021","$ 3,248.27","$ 3,377.13","$ 3,244.38","$ 3,324.19",$ 29.70B,$ 390.34B
"Aug 22, 2021","Aug 23, 2021","$ 3,233.68","$ 3,275.96","$ 3,146.96","$ 3,248.85",$ 23.76B,$ 378.12B
"Aug 21, 2021","Aug 22, 2021","$ 3,289.51","$ 3,312.12","$ 3,223.06","$ 3,240.09",$ 28.04B,$ 383.60B
"Aug 20, 2021","Aug 21, 2021","$ 3,186.54","$ 3,302.55","$ 3,185.77","$ 3,286.69",$ 30.43B,$ 380.11B
"Aug 19, 2021","Aug 20, 2021","$ 3,029.52","$ 3,183.08","$ 2,976.62","$ 3,179.72",$ 30.04B,$ 357.50B
"Aug 18, 2021","Aug 19, 2021","$ 3,021.52","$ 3,126.95","$ 2,977.14","$ 3,040.60",$ 38.85B,$ 357.75B
"Aug 17, 2021","Aug 18, 2021","$ 3,160.34","$ 3,291.25","$ 3,017.25","$ 3,017.25",$ 35.64B,$ 371.54B
"Aug 16, 2021","Aug 17, 2021","$ 3,314.04","$ 3,335.08","$ 3,151.02","$ 3,158.20",$ 35.67B,$ 381.42B
"Aug 15, 2021","Aug 16, 2021","$ 3,272.78","$ 3,321.14","$ 3,126.53","$ 3,312.17",$ 29.45B,$ 376.69B
"Aug 14, 2021","Aug 15, 2021","$ 3,328.82","$ 3,330.62","$ 3,224.59","$ 3,273.11",$ 33.23B,$ 383.90B
"Aug 13, 2021","Aug 14, 2021","$ 3,049.50","$ 3,330.02","$ 3,045.56","$ 3,330.02",$ 38.20B,$ 375.39B
"Aug 12, 2021","Aug 13, 2021","$ 3,172.42","$ 3,241.70","$ 2,999.44","$ 3,053.83",$ 38.65B,$ 364.68B
"Aug 11, 2021","Aug 12, 2021","$ 3,148.36","$ 3,270.01","$ 3,137.22","$ 3,172.90",$ 43.01B,$ 376.42B
"Aug 10, 2021","Aug 11, 2021","$ 3,171.02","$ 3,221.47","$ 3,069.51","$ 3,147.23",$ 47.54B,$ 367.52B
"Aug 09, 2021","Aug 10, 2021","$ 3,020.30","$ 3,187.02","$ 2,909.18","$ 3,164.76",$ 49.75B,$ 358.02B
"Aug 08, 2021","Aug 09, 2021","$ 3,167.28","$ 3,186.74","$ 2,961.77","$ 3,016.88",$ 51.55B,$ 361.61B
"Aug 07, 2021","Aug 08, 2021","$ 2,895.23","$ 3,172.84","$ 2,882.21","$ 3,172.84",$ 46.20B,$ 354.82B
"Aug 06, 2021","Aug 07, 2021","$ 2,833.99","$ 2,948.46","$ 2,740.00","$ 2,896.39",$ 53.15B,$ 330.30B
"Aug 05, 2021","Aug 06, 2021","$ 2,728.52","$ 2,841.55","$ 2,558.08","$ 2,833.45",$ 52.63B,$ 318.97B
"Aug 04, 2021","Aug 05, 2021","$ 2,509.32","$ 2,765.36","$ 2,469.10","$ 2,731.14",$ 39.52B,$ 302.70B
"Aug 03, 2021","Aug 04, 2021","$ 2,614.47","$ 2,630.24","$ 2,463.84","$ 2,520.81",$ 42.12B,$ 293.84B
"Aug 02, 2021","Aug 03, 2021","$ 2,566.16","$ 2,665.24","$ 2,529.30","$ 2,614.36",$ 44.24B,$ 304.14B
"Aug 01, 2021","Aug 02, 2021","$ 2,537.63","$ 2,694.04","$ 2,525.05","$ 2,572.83",$ 35.56B,$ 303.85B
"Jul 31, 2021","Aug 01, 2021","$ 2,474.15","$ 2,548.64","$ 2,431.09","$ 2,543.37",$ 33.75B,$ 288.38B
"Jul 30, 2021","Jul 31, 2021","$ 2,381.44","$ 2,463.85","$ 2,325.48","$ 2,463.85",$ 33.15B,$ 278.81B
"Jul 29, 2021","Jul 30, 2021","$ 2,303.04","$ 2,394.30","$ 2,276.84","$ 2,379.90",$ 29.09B,$ 270.03B
"Jul 28, 2021","Jul 29, 2021","$ 2,300.95","$ 2,337.22","$ 2,259.68","$ 2,301.05",$ 38.76B,$ 268.85B
"Jul 27, 2021","Jul 28, 2021","$ 2,234.19","$ 2,321.38","$ 2,160.59","$ 2,292.95",$ 46.16B,$ 261.54B
"Jul 26, 2021","Jul 27, 2021","$ 2,193.54","$ 2,424.26","$ 2,182.43","$ 2,235.15",$ 42.33B,$ 271.52B
"Jul 25, 2021","Jul 26, 2021","$ 2,189.51","$ 2,195.75","$ 2,114.85","$ 2,193.32",$ 27.76B,$ 252.38B
"Jul 24, 2021","Jul 25, 2021","$ 2,128.27","$ 2,198.34","$ 2,112.95","$ 2,187.59",$ 30.72B,$ 251.22B
"Jul 23, 2021","Jul 24, 2021","$ 2,026.59","$ 2,129.66","$ 2,005.03","$ 2,129.66",$ 31.53B,$ 240.16B
"Jul 22, 2021","Jul 23, 2021","$ 1,995.33","$ 2,036.10","$ 1,959.10","$ 2,028.47",$ 38.58B,$ 233.85B
"Jul 21, 2021","Jul 22, 2021","$ 1,790.52","$ 2,013.84","$ 1,764.39","$ 1,994.50",$ 33.03B,$ 221.83B
"Jul 20, 2021","Jul 21, 2021","$ 1,821.23","$ 1,835.50","$ 1,728.21","$ 1,786.71",$ 28.69B,$ 206.98B
"Jul 19, 2021","Jul 20, 2021","$ 1,898.18","$ 1,918.14","$ 1,812.16","$ 1,824.42",$ 24.05B,$ 216.97B
"Jul 18, 2021","Jul 19, 2021","$ 1,904.33","$ 1,990.07","$ 1,887.50","$ 1,901.58",$ 25.80B,$ 226.63B
"Jul 17, 2021","Jul 18, 2021","$ 1,880.08","$ 1,917.16","$ 1,858.20","$ 1,901.01",$ 26.15B,$ 220.32B
"Jul 16, 2021","Jul 17, 2021","$ 1,913.53","$ 1,959.47","$ 1,857.95","$ 1,879.51",$ 28.14B,$ 223.09B
"Jul 15, 2021","Jul 16, 2021","$ 1,997.92","$ 2,038.89","$ 1,890.39","$ 1,908.88",$ 29.52B,$ 226.99B
"Jul 14, 2021","Jul 15, 2021","$ 1,944.21","$ 2,015.87","$ 1,875.02","$ 1,993.81",$ 30.74B,$ 227.93B
"Jul 13, 2021","Jul 14, 2021","$ 2,055.19","$ 2,060.25","$ 1,926.95","$ 1,937.91",$ 30.84B,$ 234.08B
"Jul 12, 2021","Jul 13, 2021","$ 2,147.78","$ 2,171.64","$ 2,036.29","$ 2,055.43",$ 29.24B,$ 246.44B
"Jul 11, 2021","Jul 12, 2021","$ 2,124.60","$ 2,174.98","$ 2,097.81","$ 2,149.60",$ 29.90B,$ 248.86B
"Jul 10, 2021","Jul 11, 2021","$ 2,153.28","$ 2,192.46","$ 2,097.30","$ 2,124.93",$ 37.24B,$ 248.18B
"Jul 09, 2021","Jul 10, 2021","$ 2,127.13","$ 2,185.76","$ 2,065.97","$ 2,157.34",$ 42.04B,$ 248.78B
"Jul 08, 2021","Jul 09, 2021","$ 2,319.28","$ 2,322.76","$ 2,100.59","$ 2,131.93",$ 41.68B,$ 255.59B
"Jul 07, 2021","Jul 08, 2021","$ 2,328.75","$ 2,399.73","$ 2,304.71","$ 2,317.45",$ 43.12B,$ 275.45B
"Jul 06, 2021","Jul 07, 2021","$ 2,200.30","$ 2,349.66","$ 2,200.30","$ 2,321.29",$ 41.01B,$ 267.88B
"Jul 05, 2021","Jul 06, 2021","$ 2,327.21","$ 2,327.21","$ 2,167.87","$ 2,218.61",$ 35.38B,$ 262.72B
"Jul 04, 2021","Jul 05, 2021","$ 2,230.29","$ 2,385.32","$ 2,195.39","$ 2,326.50",$ 28.51B,$ 269.05B
"Jul 03, 2021","Jul 04, 2021","$ 2,141.33","$ 2,237.22","$ 2,123.97","$ 2,232.17",$ 28.75B,$ 255.83B
"Jul 02, 2021","Jul 03, 2021","$ 2,115.94","$ 2,154.35","$ 2,026.49","$ 2,141.65",$ 39.09B,$ 242.36B
"Jul 01, 2021","Jul 02, 2021","$ 2,276.91","$ 2,276.91","$ 2,086.50","$ 2,122.90",$ 41.27B,$ 250.77B
"Jun 30, 2021","Jul 01, 2021","$ 2,165.32","$ 2,284.33","$ 2,101.19","$ 2,278.55",$ 35.80B,$ 252.45B
"Jun 29, 2021","Jun 30, 2021","$ 2,085.95","$ 2,241.77","$ 2,085.95","$ 2,167.13",$ 39.27B,$ 253.25B
"Jun 28, 2021","Jun 29, 2021","$ 1,978.80","$ 2,140.51","$ 1,966.66","$ 2,085.09",$ 35.54B,$ 237.57B
"Jun 27, 2021","Jun 28, 2021","$ 1,831.96","$ 1,973.73","$ 1,814.27","$ 1,973.73",$ 30.50B,$ 216.18B
"Jun 26, 2021","Jun 27, 2021","$ 1,821.33","$ 1,850.82","$ 1,725.22","$ 1,815.11",$ 33.88B,$ 208.39B
"Jun 25, 2021","Jun 26, 2021","$ 1,992.00","$ 2,020.77","$ 1,803.14","$ 1,823.51",$ 31.20B,$ 221.44B
"Jun 24, 2021","Jun 25, 2021","$ 1,971.05","$ 2,034.05","$ 1,893.12","$ 1,989.07",$ 32.38B,$ 228.45B
"Jun 23, 2021","Jun 24, 2021","$ 1,876.98","$ 2,042.09","$ 1,834.91","$ 1,972.07",$ 48.77B,$ 231.09B
"Jun 22, 2021","Jun 23, 2021","$ 1,895.12","$ 1,992.29","$ 1,726.73","$ 1,872.00",$ 51.60B,$ 221.15B
"Jun 21, 2021","Jun 22, 2021","$ 2,248.26","$ 2,253.32","$ 1,878.22","$ 1,895.47",$ 42.69B,$ 235.60B
"Jun 20, 2021","Jun 21, 2021","$ 2,178.25","$ 2,275.24","$ 2,053.35","$ 2,245.53",$ 29.65B,$ 252.66B
"Jun 19, 2021","Jun 20, 2021","$ 2,231.11","$ 2,269.63","$ 2,172.12","$ 2,181.05",$ 33.01B,$ 259.29B
"Jun 18, 2021","Jun 19, 2021","$ 2,373.30","$ 2,377.30","$ 2,151.62","$ 2,227.47",$ 31.84B,$ 265.73B
"Jun 17, 2021","Jun 18, 2021","$ 2,370.29","$ 2,457.81","$ 2,317.40","$ 2,377.83",$ 35.91B,$ 279.01B
"Jun 16, 2021","Jun 17, 2021","$ 2,549.03","$ 2,551.48","$ 2,360.79","$ 2,366.10",$ 36.06B,$ 287.55B
"Jun 15, 2021","Jun 16, 2021","$ 2,584.61","$ 2,637.17","$ 2,518.46","$ 2,552.59",$ 41.45B,$ 300.15B
"Jun 14, 2021","Jun 15, 2021","$ 2,512.80","$ 2,598.76","$ 2,473.89","$ 2,583.08",$ 41.43B,$ 293.52B
"Jun 13, 2021","Jun 14, 2021","$ 2,375.39","$ 2,548.58","$ 2,317.91","$ 2,508.03",$ 36.89B,$ 278.29B
"Jun 12, 2021","Jun 13, 2021","$ 2,355.85","$ 2,444.41","$ 2,268.32","$ 2,378.03",$ 41.45B,$ 275.04B
"Jun 11, 2021","Jun 12, 2021","$ 2,473.30","$ 2,490.04","$ 2,334.39","$ 2,353.48",$ 40.48B,$ 283.03B
"Jun 10, 2021","Jun 11, 2021","$ 2,613.28","$ 2,619.46","$ 2,438.89","$ 2,483.09",$ 50.28B,$ 294.18B
"Jun 09, 2021","Jun 10, 2021","$ 2,518.92","$ 2,620.64","$ 2,419.93","$ 2,613.36",$ 60.57B,$ 293.86B
"Jun 08, 2021","Jun 09, 2021","$ 2,592.03","$ 2,620.59","$ 2,334.78","$ 2,514.76",$ 60.99B,$ 290.41B
"Jun 07, 2021","Jun 08, 2021","$ 2,717.42","$ 2,842.47","$ 2,592.08","$ 2,592.08",$ 42.94B,$ 320.04B
"Jun 06, 2021","Jun 07, 2021","$ 2,634.93","$ 2,742.75","$ 2,619.61","$ 2,715.42",$ 46.83B,$ 313.16B
"Jun 05, 2021","Jun 06, 2021","$ 2,690.36","$ 2,816.86","$ 2,564.84","$ 2,621.39",$ 50.57B,$ 312.76B
"Jun 04, 2021","Jun 05, 2021","$ 2,854.91","$ 2,854.91","$ 2,571.02","$ 2,693.41",$ 56.38B,$ 311.94B
"Jun 03, 2021","Jun 04, 2021","$ 2,711.79","$ 2,890.51","$ 2,675.66","$ 2,859.22",$ 51.32B,$ 325.41B
"Jun 02, 2021","Jun 03, 2021","$ 2,637.83","$ 2,798.56","$ 2,569.17","$ 2,717.69",$ 45.15B,$ 313.21B
"Jun 01, 2021","Jun 02, 2021","$ 2,713.49","$ 2,736.25","$ 2,538.90","$ 2,633.37",$ 49.94B,$ 303.72B
"May 31, 2021","Jun 01, 2021","$ 2,390.85","$ 2,716.03","$ 2,292.45","$ 2,716.03",$ 45.08B,$ 290.73B
"May 30, 2021","May 31, 2021","$ 2,283.59","$ 2,466.10","$ 2,198.49","$ 2,392.56",$ 51.06B,$ 276.70B
"May 29, 2021","May 30, 2021","$ 2,424.27","$ 2,566.78","$ 2,221.41","$ 2,282.84",$ 55.55B,$ 278.94B
"May 28, 2021","May 29, 2021","$ 2,745.14","$ 2,762.34","$ 2,351.44","$ 2,429.01",$ 50.69B,$ 296.92B
"May 27, 2021","May 28, 2021","$ 2,887.95","$ 2,887.95","$ 2,658.44","$ 2,750.56",$ 61.65B,$ 321.61B
"May 26, 2021","May 27, 2021","$ 2,703.98","$ 2,904.33","$ 2,666.44","$ 2,876.20",$ 69.16B,$ 324.33B
"May 25, 2021","May 26, 2021","$ 2,641.72","$ 2,743.88","$ 2,407.75","$ 2,691.38",$ 77.04B,$ 300.30B
"May 24, 2021","May 25, 2021","$ 2,111.67","$ 2,656.87","$ 2,097.03","$ 2,634.61",$ 83.35B,$ 273.31B
"May 23, 2021","May 24, 2021","$ 2,295.70","$ 2,376.06","$ 1,752.63","$ 2,113.04",$ 61.75B,$ 243.78B
"May 22, 2021","May 23, 2021","$ 2,426.59","$ 2,479.22","$ 2,188.24","$ 2,301.80",$ 81.33B,$ 272.30B
"May 21, 2021","May 22, 2021","$ 2,767.53","$ 2,922.64","$ 2,135.25","$ 2,411.07",$ 81.71B,$ 303.95B
"May 20, 2021","May 21, 2021","$ 2,462.55","$ 2,976.61","$ 2,198.58","$ 2,757.94",$ 137.11B,$ 311.84B
"May 19, 2021","May 20, 2021","$ 3,383.31","$ 3,436.30","$ 2,044.93","$ 2,484.92",$ 102.23B,$ 327.58B
